Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2016 10 10 16 -999 -999 -999 -11.63 -999 -999 93.2 3.72 131.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 17 -999 -999 -999 -11.49 -999 -999 93.3 2.89 135.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.4 -5.89 -5.19 -5.65 -3 -6.4 -7.19 -9.7 -999 -999 -999 -999 -999 764.1 .8 -999 152 14.39
2016 10 10 18 -999 -999 -999 -11.32 -999 -999 93.6 2.25 136.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 19 -999 -999 -999 -11.31 -999 -999 93.8 2.42 132.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 20 -999 -999 -999 -9.62 -999 -999 95.6 2.37 162.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 21 -999 -999 -999 -9.79 -999 -999 95.4 2.39 154.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 22 -999 -999 -999 -10.07 -999 -999 95.2 2.06 140.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 10 23 -999 -999 -999 -10.75 -999 -999 94.4 2.64 131.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.41 -5.91 -5.21 -5.67 -3 -6.41 -7.19 -9.69 -999 -999 -999 -999 -999 758.5 1.2 -999 135 13.23
2016 10 11 0 -999 -999 -999 -12.56 -999 -999 92.2 2.61 122.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 1 -999 -999 -999 -13.19 -999 -999 91.4 2.22 105.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 2 -999 -999 -999 -13.81 -999 -999 90.7 1.32 114.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 3 -999 -999 -999 -11.86 -999 -999 93.1 1.21 136.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 4 -999 -999 -999 -11.4 -999 -999 93.6 1.03 130.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 5 -999 -999 -999 -10.91 -999 -999 94.1 1.07 109.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.42 -5.92 -5.22 -5.68 -3.01 -6.41 -7.2 -9.69 -999 -999 -999 -999 -999 741.7 1.6 -999 124 12.78
2016 10 11 6 -999 -999 -999 -10.35 -999 -999 94.8 1.77 115.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 7 -999 -999 -999 -10.23 -999 -999 94.9 2.37 113.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 8 -999 -999 -999 -10.04 -999 -999 95.2 2.43 109.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 9 -999 -999 -999 -10.54 -999 -999 94.7 3.47 107 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 10 -999 -999 -999 -11.04 -999 -999 94.1 4.58 107 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 11 -999 -999 -999 -10.43 -999 -999 94.8 4.69 109.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.43 -5.94 -5.25 -5.69 -3.03 -6.41 -7.18 -9.69 -999 -999 -999 -999 -999 758 .8 -999 129 12.65
2016 10 11 12 -999 -999 -999 -10.53 -999 -999 94.6 4.64 102.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 14 -999 -999 -999 -9.71 -999 -999 95.3 5.01 102.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 15 -999 -999 -999 -9.51 -999 -999 95.4 8.11 101.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 16 -999 -999 -999 -9.27 -999 -999 95.5 11.16 105.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 17 -999 -999 -999 -9.08 -999 -999 95.7 12.17 100.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.45 -5.96 -5.27 -5.71 -3.03 -6.41 -7.19 -9.68 -999 -999 -999 -999 -999 753.5 .8 -999 125 12.85
2016 10 11 18 -999 -999 -999 -8.75 -999 -999 95.8 11.24 96.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 19 -999 -999 -999 -8.22 -999 -999 96.6 11.13 90.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 20 -999 -999 -999 -7.93 -999 -999 97.2 11.87 106.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 21 -999 -999 -999 -8.24 -999 -999 97 12.63 124.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 22 -999 -999 -999 -8.76 -999 -999 96.5 10.92 130.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 11 23 -999 -999 -999 -9.93 -999 -999 95.2 9.34 125.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.47 -5.98 -5.28 -5.73 -3.05 -6.42 -7.19 -9.68 -999 -999 -999 -999 -999 774 1.2 -999 125 12.65
2016 10 12 0 -999 -999 -999 -10.64 -999 -999 94.4 6.77 112.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 1 -999 -999 -999 -10.47 -999 -999 94.7 6.18 107.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 2 -999 -999 -999 -10.2 -999 -999 95.1 6.27 100.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 4 -999 -999 -999 -10.37 -999 -999 94.7 8.72 96.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 5 -999 -999 -999 -11.05 -999 -999 94.1 8.61 97.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.49 -5.99 -5.31 -5.75 -3.06 -6.43 -7.18 -9.67 -999 -999 -999 -999 -999 755.4 1.4 -999 129 12.65
2016 10 12 6 -999 -999 -999 -12.03 -999 -999 92.8 7.55 100.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 7 -999 -999 -999 -12.47 -999 -999 92 6.96 97.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 9 -999 -999 -999 -13.36 -999 -999 91.2 6.7 99.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 11 -999 -999 -999 -12.64 -999 -999 92.2 5.94 104 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.51 -6.01 -5.33 -5.76 -3.07 -6.43 -7.18 -9.67 -999 -999 -999 -999 -999 758.2 1.1 -999 125 12.65
2016 10 12 12 -999 -999 -999 -13.13 -999 -999 91.1 5.6 97.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 13 -999 -999 -999 -12.77 -999 -999 91.6 5.79 102.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 14 -999 -999 -999 -13.31 -999 -999 91.1 5.7 96.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 15 -999 -999 -999 -12.7 -999 -999 91.6 5.45 93.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 16 -999 -999 -999 -13.79 -999 -999 90.5 5.43 100.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 17 -999 -999 -999 -13.55 -999 -999 90.1 5.2 98.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.53 -6.02 -5.35 -5.78 -3.08 -6.43 -7.19 -9.67 -999 -999 -999 -999 -999 749.6 .9 -999 143 13.95
2016 10 12 18 -999 -999 -999 -13.49 -999 -999 90.1 5.43 102.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 19 -999 -999 -999 -13.71 -999 -999 90.7 6.08 104.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 20 -999 -999 -999 -13.61 -999 -999 91 6.46 104.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 21 -999 -999 -999 -13.22 -999 -999 91.4 6.85 105.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 22 -999 -999 -999 -11.62 -999 -999 93.3 6.33 102.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 12 23 -999 -999 -999 -10.39 -999 -999 94.7 6.73 109.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.54 -6.05 -5.36 -5.79 -3.07 -6.44 -7.18 -9.67 -999 -999 -999 -999 -999 747.8 .9 -999 134 13.06
2016 10 13 0 -999 -999 -999 -10.75 -999 -999 94.3 5.79 109.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 1 -999 -999 -999 -11.61 -999 -999 93.3 5.53 106.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 2 -999 -999 -999 -11.27 -999 -999 93.7 5.76 115 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 3 -999 -999 -999 -11.32 -999 -999 93.6 8.11 113.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 4 -999 -999 -999 -11.38 -999 -999 93.6 9.7 117.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 5 -999 -999 -999 -11.48 -999 -999 93.4 9.83 122.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.56 -6.06 -5.39 -5.81 -3.09 -6.45 -7.18 -9.65 -999 -999 -999 -999 -999 762.1 .8 -999 132 12.79
2016 10 13 6 -999 -999 -999 -11.55 -999 -999 93.3 8.94 126.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 7 -999 -999 -999 -11.54 -999 -999 93.4 8.12 119.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 8 -999 -999 -999 -11.2 -999 -999 93.7 8.28 127.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 9 -999 -999 -999 -11.2 -999 -999 93.7 8.02 121.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 10 -999 -999 -999 -11.12 -999 -999 93.9 5.06 125.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 11 -999 -999 -999 -10.93 -999 -999 93.9 7.25 126.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.58 -6.09 -5.41 -5.83 -3.09 -6.45 -7.18 -9.65 -999 -999 -999 -999 -999 760.2 .9 -999 128 12.69
2016 10 13 12 -999 -999 -999 -11.39 -999 -999 93.2 7.21 125.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 13 -999 -999 -999 -11.3 -999 -999 93.3 2.23 116.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 14 -999 -999 -999 -11.34 -999 -999 92.9 1.31 111.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 15 -999 -999 -999 -11.66 -999 -999 91.6 1.09 68.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 16 -999 -999 -999 -13.57 -999 -999 89.4 2.14 29.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 17 -999 -999 -999 -15.32 -999 -999 88.7 3.63 40.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.62 -6.11 -5.42 -5.85 -3.11 -6.45 -7.19 -9.65 -999 -999 -999 -999 -999 756.5 1.5 -999 140 13.82
2016 10 13 18 -999 -999 -999 -15.71 -999 -999 89.3 4.2 41.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 19 -999 -999 -999 -15.7 -999 -999 89.4 3.93 33.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 20 -999 -999 -999 -16 -999 -999 89.6 3.47 33.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 21 -999 -999 -999 -16.18 -999 -999 88.7 3.21 34.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 22 -999 -999 -999 -15.5 -999 -999 87 2.76 17.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 13 23 -999 -999 -999 -15.61 -999 -999 87.4 2.77 17.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.63 -6.13 -5.45 -5.86 -3.11 -6.45 -7.18 -9.64 -999 -999 -999 -999 -999 754.5 1 -999 134 13.08
2016 10 14 0 -999 -999 -999 -16.22 -999 -999 88.3 2.82 36.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 4 -999 -999 -999 -14.64 -999 -999 78.4 3.44 96.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 5 -999 -999 -999 -16.87 -999 -999 79.1 5.21 104.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.67 -6.17 -5.46 -5.88 -3.13 -6.46 -7.18 -9.65 -999 -999 -999 -999 -999 756.2 1 -999 130 12.8
2016 10 14 6 -999 -999 -999 -16.74 -999 -999 78 5.69 106.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 7 -999 -999 -999 -17 -999 -999 75.1 5.57 103.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 8 -999 -999 -999 -17.13 -999 -999 74.5 5.67 102.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 11 -999 -999 -999 -18.38 -999 -999 88.1 4.79 99.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.7 -6.19 -5.48 -5.9 -3.13 -6.47 -7.18 -9.64 -999 -999 -999 -999 -999 758.7 .9 -999 127 12.68
2016 10 14 12 -999 -999 -999 -18.83 -999 -999 87.3 4.22 99.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 13 -999 -999 -999 -18.22 -999 -999 84.5 4.31 101.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 14 -999 -999 -999 -17.34 -999 -999 83.2 3.93 89.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 15 -999 -999 -999 -17.14 -999 -999 85.4 3.59 88 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 16 -999 -999 -999 -14.32 -999 -999 77.2 2.87 75.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 17 -999 -999 -999 -16.31 -999 -999 71.5 3.44 70.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.72 -6.22 -5.5 -5.91 -3.15 -6.47 -7.18 -9.63 -999 -999 -999 -999 -999 768.3 .8 -999 148 14.35
2016 10 14 22 -999 -999 -999 -14.73 -999 -999 60 4.61 94.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 14 23 -999 -999 -999 -14.87 -999 -999 55.6 4.44 108.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.77 -6.25 -5.53 -5.93 -3.16 -6.48 -7.19 -9.63 -999 -999 -999 -999 -999 758.1 1.1 -999 138 13.33
2016 10 15 0 -999 -999 -999 -17.1 -999 -999 63.1 5.42 103.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 1 -999 -999 -999 -16.99 -999 -999 66.8 5.11 107.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 2 -999 -999 -999 -16.28 -999 -999 63.9 4.44 115 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 3 -999 -999 -999 -16.22 -999 -999 65.6 4.4 116.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 11 -999 -999 -999 -18.53 -999 -999 60.1 5.61 55.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.87 -6.31 -5.58 -5.97 -3.16 -6.48 -7.18 -9.62 -999 -999 -999 -999 -999 750.7 1.2 -999 125 12.76
2016 10 15 12 -999 -999 -999 -17.87 -999 -999 62.7 6.25 51.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 13 -999 -999 -999 -17.56 -999 -999 63.3 6.71 54.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
